location_id,town_name,latitude,longitude,existing_chargers_in_10_miles,resident_number_in_10_miles,car_number_in_10_miles,traffic_volume_in_10_miles,demand_score,recommendation_rank,recommendation_reason,recommendation_date
LOC_6159,Serangoon,1.356769,103.876627,13,226220,12275,2319,59.5,7443,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8489,Bukit Batok,1.345804,103.761022,10,144810,11218,6203,59.5,7444,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3490,Tampines,1.356223,103.966615,19,231642,6072,4500,59.5,7445,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5334,Yishun,1.439584,103.841363,6,64329,37766,2988,59.49,7446,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9307,Tampines,1.35286,103.948288,4,196426,9041,3263,59.49,7447,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3465,Ang Mo Kio,1.373002,103.840597,12,185067,17364,2942,59.47,7448,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2266,Jurong West,1.349423,103.699049,19,154704,16813,5648,59.47,7449,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3495,Tampines,1.34959,103.961263,13,205098,11062,3663,59.47,7450,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3742,Pasir Ris,1.376805,103.943597,10,80212,14939,8490,59.47,7451,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3682,Tampines,1.353388,103.956405,15,122163,18469,6257,59.46,7452,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9413,Yishun,1.432964,103.826774,0,50034,10752,9538,59.46,7453,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8888,Pasir Ris,1.382856,103.956618,15,92235,26431,5759,59.46,7454,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4702,Jurong West,1.343284,103.700968,3,208297,12585,1621,59.46,7455,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2745,Jurong West,1.339748,103.702282,16,105958,14320,8250,59.46,7456,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8976,Bukit Batok,1.362491,103.745272,4,212149,9610,2318,59.46,7457,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1139,Ang Mo Kio,1.36839,103.858619,17,56914,33451,6067,59.45,7458,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7227,Bukit Batok,1.357181,103.758511,17,133675,29349,3252,59.45,7459,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9084,Ang Mo Kio,1.362309,103.850052,6,253580,5511,1569,59.45,7460,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6850,Tampines,1.35594,103.950495,13,62419,26503,6927,59.45,7461,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8616,Jurong West,1.347258,103.70398,11,146212,24442,2956,59.45,7462,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4558,Tampines,1.346739,103.955568,8,203174,11513,2882,59.44,7463,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4302,Jurong West,1.344113,103.714674,14,163782,9640,6221,59.44,7464,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8488,Serangoon,1.353721,103.870996,10,80195,10109,9684,59.44,7465,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4065,Tampines,1.358186,103.948974,9,101910,11853,8009,59.44,7466,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7623,Jurong West,1.330324,103.718099,19,165100,12844,6101,59.43,7467,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7796,Jurong West,1.347916,103.718252,5,128248,12753,5858,59.42,7468,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8767,Woodlands,1.437251,103.783539,17,210496,5529,5355,59.42,7469,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1753,Woodlands,1.44015,103.788155,3,120389,19722,4212,59.42,7470,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2968,Pasir Ris,1.372327,103.947912,10,62018,13321,9780,59.42,7471,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3902,Yishun,1.424806,103.842668,9,153703,27768,1433,59.42,7472,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3102,Sengkang,1.388258,103.887678,18,188124,14750,4309,59.41,7473,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3977,Ang Mo Kio,1.379745,103.852977,14,146556,24042,3467,59.41,7474,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4105,Tampines,1.356296,103.94892,14,148463,18389,4785,59.41,7475,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1761,Jurong West,1.350162,103.699195,9,196875,9472,3842,59.41,7476,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7303,Tampines,1.34147,103.95137,9,103303,31835,2926,59.4,7477,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2411,Sengkang,1.398605,103.888653,1,63942,37267,2330,59.39,7478,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1442,Jurong West,1.333873,103.708273,18,240546,16623,1213,59.39,7479,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7398,Ang Mo Kio,1.372719,103.849452,16,195296,17079,3061,59.39,7480,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6633,Ang Mo Kio,1.36767,103.858103,8,78552,15563,8073,59.38,7481,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3161,Woodlands,1.435,103.792515,17,117964,33468,2974,59.38,7482,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5610,Serangoon,1.352344,103.875784,6,234835,9826,1394,59.38,7483,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6277,Jurong West,1.340036,103.708021,12,133612,28215,2757,59.38,7484,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3760,Bukit Batok,1.36226,103.762834,18,103734,36616,3044,59.37,7485,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9911,Serangoon,1.355499,103.863046,0,67080,30865,3615,59.37,7486,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6497,Jurong West,1.341535,103.705136,17,214436,6570,4873,59.37,7487,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3466,Serangoon,1.347756,103.872966,11,124473,9257,7794,59.36,7488,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6121,Ang Mo Kio,1.372702,103.855866,3,214391,8827,2206,59.36,7489,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3351,Yishun,1.437727,103.830793,10,179176,23133,1438,59.36,7490,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2534,Yishun,1.423702,103.835874,6,77979,22829,5972,59.36,7491,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4383,Tampines,1.340934,103.95608,16,111490,35321,2671,59.35,7492,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5311,Woodlands,1.442288,103.787586,8,59205,24149,6877,59.35,7493,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6188,Serangoon,1.361873,103.87844,18,103224,16000,8215,59.35,7494,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4805,Pasir Ris,1.375626,103.94725,17,226455,11637,2993,59.35,7495,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7703,Bukit Batok,1.357444,103.760046,5,78536,33466,3132,59.35,7496,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9020,Bukit Batok,1.345652,103.762027,18,211116,6952,5077,59.34,7497,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7719,Serangoon,1.365243,103.863936,19,67905,28494,6996,59.33,7498,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9304,Serangoon,1.353262,103.869643,14,177786,9842,5416,59.33,7499,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4754,Tampines,1.356292,103.954455,7,72740,19973,7085,59.33,7500,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4761,Yishun,1.429271,103.840793,12,92188,26947,5116,59.32,7501,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5780,Sengkang,1.394032,103.890282,5,88564,26708,4302,59.31,7502,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6126,Sengkang,1.397904,103.894011,16,171569,14829,4768,59.31,7503,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5847,Bukit Batok,1.345934,103.75254,8,136911,17144,4723,59.31,7504,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6520,Woodlands,1.428531,103.792079,5,147531,11709,5099,59.31,7505,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4673,Sengkang,1.401295,103.888075,11,102523,30481,3553,59.3,7506,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1755,Sengkang,1.388308,103.901987,11,62011,15027,9441,59.3,7507,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5109,Woodlands,1.437105,103.778035,19,211619,14798,3221,59.3,7508,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4534,Woodlands,1.432295,103.780375,16,82617,35319,4085,59.29,7509,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8067,Sengkang,1.38198,103.901918,14,82037,35750,3701,59.28,7510,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7094,Woodlands,1.443541,103.787386,9,83239,21564,6438,59.28,7511,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2788,Tampines,1.354731,103.947059,4,59603,12319,9174,59.27,7512,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9425,Pasir Ris,1.370721,103.953456,5,241869,7547,1407,59.27,7513,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9381,Jurong West,1.334972,103.700604,2,69933,10920,8702,59.26,7514,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1373,Yishun,1.43169,103.844395,18,102499,12999,8948,59.25,7515,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6478,Ang Mo Kio,1.361396,103.841421,13,116619,31802,2796,59.25,7516,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1230,Bukit Batok,1.35068,103.76097,7,82593,32773,3350,59.25,7517,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1792,Tampines,1.356796,103.95421,8,94598,12526,7958,59.24,7518,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3896,Pasir Ris,1.379145,103.948552,14,199822,16718,2548,59.24,7519,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4640,Toa Payoh,1.342286,103.850773,15,66191,15204,9759,59.24,7520,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2729,Woodlands,1.428442,103.788764,5,79380,8691,9227,59.24,7521,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7291,Ang Mo Kio,1.374215,103.858007,18,122828,34480,2559,59.24,7522,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2305,Serangoon,1.359616,103.878241,6,146695,15459,4320,59.24,7523,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9108,Tampines,1.349427,103.94807,10,175118,8173,5322,59.24,7524,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1495,Jurong West,1.33072,103.704066,2,64806,20594,6524,59.23,7525,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6546,Woodlands,1.442401,103.794516,14,171816,13491,4744,59.22,7526,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9244,Tampines,1.35753,103.955622,18,140631,33311,1951,59.22,7527,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5677,Sengkang,1.383062,103.888584,14,173270,21733,2609,59.21,7528,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3103,Bukit Batok,1.348663,103.754807,13,140245,18989,4794,59.21,7529,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1654,Woodlands,1.434323,103.776802,6,134977,29479,1385,59.21,7530,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4313,Sengkang,1.381859,103.889946,1,72767,27986,4120,59.21,7531,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2882,Toa Payoh,1.325991,103.858934,15,165783,26244,1998,59.2,7532,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7043,Ang Mo Kio,1.370842,103.846865,3,143449,22367,2285,59.2,7533,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5730,Pasir Ris,1.371582,103.956687,18,97707,19867,7446,59.2,7534,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2984,Ang Mo Kio,1.367219,103.848309,6,159126,12408,4440,59.2,7535,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5853,Yishun,1.435427,103.829059,16,91759,30440,4795,59.19,7536,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6251,Woodlands,1.432291,103.780284,16,143834,15899,5829,59.19,7537,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4744,Toa Payoh,1.342926,103.848022,6,88752,33694,2630,59.18,7538,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3066,Bukit Batok,1.351142,103.746436,7,204672,10022,2903,59.18,7539,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8180,Woodlands,1.439064,103.786891,17,84367,30426,5314,59.18,7540,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4839,Toa Payoh,1.324911,103.860056,1,69696,15252,7443,59.18,7541,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6799,Bukit Batok,1.361488,103.761173,15,178038,24640,1779,59.18,7542,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6612,Ang Mo Kio,1.365863,103.857661,11,82286,9355,9782,59.17,7543,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2985,Sengkang,1.384329,103.901374,1,172917,17026,1832,59.17,7544,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8192,Bukit Batok,1.35626,103.75919,3,170850,18706,1813,59.16,7545,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7958,Yishun,1.42447,103.828832,3,63181,14958,8130,59.16,7546,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9860,Toa Payoh,1.334488,103.860053,0,174819,6323,4257,59.16,7547,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7080,Pasir Ris,1.372184,103.946214,3,161752,15736,3010,59.16,7548,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1882,Yishun,1.42113,103.841573,5,82209,14862,7505,59.16,7549,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9397,Sengkang,1.383282,103.902718,6,204478,16122,1228,59.16,7550,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4408,Pasir Ris,1.378111,103.948674,2,116482,31097,1279,59.15,7551,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3636,Bukit Batok,1.355061,103.751747,19,127605,29328,3715,59.15,7552,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3916,Serangoon,1.349006,103.86487,14,91376,22404,6507,59.15,7553,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9230,Jurong West,1.343267,103.711269,16,146968,30978,1881,59.15,7554,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1884,Sengkang,1.38555,103.887614,6,95593,28580,3551,59.15,7555,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4741,Sengkang,1.384937,103.894814,3,82369,38331,1325,59.15,7556,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2364,Sengkang,1.384679,103.897792,18,220365,11027,3500,59.15,7557,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7160,Toa Payoh,1.33264,103.850246,6,156554,14312,4062,59.14,7558,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5857,Woodlands,1.443732,103.789105,4,54220,20186,7411,59.14,7559,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5321,Pasir Ris,1.369035,103.940074,6,94360,6967,9012,59.14,7560,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4734,Pasir Ris,1.382217,103.945619,3,53902,34260,3755,59.13,7561,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5848,Bukit Batok,1.353035,103.759036,15,139496,11888,6867,59.13,7562,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5914,Jurong West,1.349609,103.701924,12,77205,32520,4377,59.13,7563,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3490,Yishun,1.435949,103.844213,15,128083,10200,7857,59.12,7564,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3912,Ang Mo Kio,1.366586,103.8396,3,100812,21012,4715,59.12,7565,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2368,Jurong West,1.343848,103.703608,6,83798,22891,5542,59.11,7566,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2377,Yishun,1.435817,103.843998,5,177613,10678,3754,59.11,7567,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6641,Bukit Batok,1.348718,103.74682,12,157876,24093,2432,59.1,7568,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6814,Woodlands,1.43306,103.782088,10,223149,14024,1386,59.1,7569,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2823,Tampines,1.351517,103.949528,16,102433,15028,8073,59.1,7570,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1388,Tampines,1.34411,103.94927,15,231587,7049,3452,59.09,7571,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4979,Pasir Ris,1.371223,103.952322,10,182095,6459,5325,59.09,7572,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5381,Yishun,1.421888,103.840176,19,146300,18775,5385,59.09,7573,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2348,Woodlands,1.439297,103.795648,11,52931,33891,5075,59.09,7574,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8386,Ang Mo Kio,1.378362,103.85298,9,202565,6869,4047,59.08,7575,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4512,Sengkang,1.382372,103.90067,10,105424,33703,2343,59.08,7576,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4574,Yishun,1.428585,103.834498,16,135567,11185,7362,59.07,7577,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1983,Toa Payoh,1.332947,103.853692,8,85096,33363,3136,59.06,7578,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8251,Jurong West,1.333767,103.705258,18,85672,16732,8763,59.06,7579,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6471,Yishun,1.433962,103.834245,8,161272,14818,3956,59.05,7580,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3339,Ang Mo Kio,1.370241,103.844436,13,157337,21499,3228,59.04,7581,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3909,Woodlands,1.436964,103.79073,14,117568,30810,3037,59.04,7582,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8953,Pasir Ris,1.375682,103.956215,10,169435,23167,1759,59.04,7583,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6278,Yishun,1.422856,103.838278,6,187879,18265,1458,59.04,7584,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7859,Yishun,1.430052,103.835265,16,116387,23371,5259,59.04,7585,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9803,Toa Payoh,1.326048,103.865422,0,165898,18428,1620,59.04,7586,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8490,Sengkang,1.394719,103.89399,5,110671,27497,2850,59.02,7587,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8252,Toa Payoh,1.340412,103.846637,2,191864,15036,1456,59.02,7588,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9894,Bukit Batok,1.349287,103.762851,12,99070,35809,2398,59.01,7589,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5635,Yishun,1.426968,103.843869,4,71942,19918,6527,59.01,7590,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1524,Sengkang,1.399123,103.891338,19,169167,9215,6595,59.01,7591,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1406,Toa Payoh,1.326261,103.855028,11,154516,27522,1546,59.0,7592,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4342,Sengkang,1.395114,103.894519,14,122515,24914,4247,59.0,7593,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4668,Toa Payoh,1.330052,103.856954,13,162501,12817,5121,59.0,7594,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2121,Ang Mo Kio,1.368592,103.847731,6,159770,18812,2704,58.99,7595,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8232,Serangoon,1.362175,103.864537,18,141871,10782,7406,58.99,7596,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5156,Sengkang,1.391134,103.901912,7,80499,29265,4204,58.99,7597,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5880,Serangoon,1.361048,103.875964,4,71121,23322,5707,58.99,7598,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6964,Pasir Ris,1.363565,103.950881,15,99746,31519,3878,58.99,7599,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8214,Toa Payoh,1.32784,103.861565,9,124829,33260,1291,58.99,7600,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6321,Pasir Ris,1.37784,103.94954,8,107578,28478,3192,58.98,7601,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6860,Yishun,1.43735,103.840375,3,75421,8004,9166,58.98,7602,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3282,Serangoon,1.36437,103.876968,18,254103,7272,2661,58.97,7603,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6224,Pasir Ris,1.376506,103.949999,2,103080,24188,3584,58.97,7604,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8979,Pasir Ris,1.363347,103.957545,3,134309,18877,3495,58.96,7605,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9388,Yishun,1.435948,103.840569,7,166536,6180,5660,58.96,7606,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9286,Ang Mo Kio,1.376241,103.840367,2,116285,25502,2589,58.96,7607,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1449,Serangoon,1.359179,103.863393,1,71978,21259,5712,58.95,7608,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3489,Ang Mo Kio,1.373655,103.852291,5,108574,26979,3053,58.95,7609,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1914,Toa Payoh,1.335088,103.858747,16,255622,7074,2324,58.95,7610,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9216,Woodlands,1.441557,103.788872,4,176198,20650,1102,58.95,7611,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1189,Bukit Batok,1.351588,103.757746,6,156075,6589,5925,58.95,7612,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4791,Sengkang,1.395369,103.889213,19,58052,29380,7073,58.94,7613,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7462,Woodlands,1.443186,103.785756,4,188057,6116,4136,58.94,7614,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9041,Bukit Batok,1.345464,103.762496,18,61499,28682,6927,58.94,7615,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4307,Yishun,1.432128,103.834178,13,92269,11691,8877,58.93,7616,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9397,Toa Payoh,1.328532,103.851866,15,227277,13292,2029,58.93,7617,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5077,Woodlands,1.439396,103.77712,19,116482,28902,4266,58.93,7618,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6428,Tampines,1.349646,103.948509,18,255859,10184,1822,58.92,7619,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6364,Ang Mo Kio,1.369593,103.855126,19,119560,27264,4513,58.91,7620,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6166,Tampines,1.34616,103.954284,16,179190,27532,1005,58.9,7621,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7695,Pasir Ris,1.368524,103.942414,7,144625,23785,2322,58.9,7622,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5154,Sengkang,1.397575,103.902165,19,215996,18779,1807,58.9,7623,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6112,Serangoon,1.36639,103.861661,12,57913,19973,8360,58.9,7624,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1869,Jurong West,1.347177,103.711723,11,115289,17769,5894,58.9,7625,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1438,Bukit Batok,1.345351,103.754127,4,137491,11921,5190,58.89,7626,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4828,Ang Mo Kio,1.37222,103.845668,1,176015,8771,3601,58.89,7627,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9103,Serangoon,1.357736,103.866688,8,72683,17384,7665,58.89,7628,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1392,Tampines,1.347824,103.956616,12,118866,9994,7802,58.89,7629,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5749,Tampines,1.339967,103.950985,8,122212,23695,3606,58.88,7630,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3336,Woodlands,1.430371,103.780846,0,100643,25349,3072,58.88,7631,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9760,Jurong West,1.347033,103.700863,14,57081,28563,6545,58.88,7632,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1795,Sengkang,1.392523,103.900102,8,127042,15981,5294,58.88,7633,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8438,Pasir Ris,1.367776,103.940186,1,185980,11031,2534,58.88,7634,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2155,Pasir Ris,1.38283,103.945292,19,215061,20798,1335,58.88,7635,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1652,Toa Payoh,1.329686,103.864463,9,117784,27057,3134,58.87,7636,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7833,Tampines,1.347008,103.954271,9,150335,13576,4871,58.86,7637,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6211,Sengkang,1.38339,103.890031,8,65127,19466,7500,58.85,7638,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
